Transaction_ID,Date,Country,Region,City,Customer_ID,Product_Category,Product_Name,Units_Sold,Unit_Price,Currency,Discount_pct,Total_Sales,Channel,Payment_Method,Returned,Repeat_Customer,Delivery_Time_Days,Gross_Margin_pct,Profit
TXN0004367,28-05-2025,India,Kolkata,Kolkata,CUST002786,Food,Sofa,7,38960,INR,5,259084,Online,Net Banking,0,0,4,0.322,83425.05
TXN0004368,18-05-2025,India,Bengaluru,Bengaluru,CUST001999,Furniture,Tennis Racket,5,2422,INR,5,11504.5,Online,Credit Card,0,0,7,0.314,3612.41
TXN0004369,05-02-2025,India,Ahmedabad,Ahmedabad,CUST001084,Electronics,Laptop,5,72832,INR,10,327744,Online,Net Banking,0,1,9,0.172,56371.97
TXN0004370,28-05-2022,India,Hyderabad,Hyderabad,CUST002615,Toys,Tennis Racket,4,60699,INR,0,242796,Retail,PayPal,0,1,8,0.207,50258.77
TXN0004371,21-12-2023,India,Bengaluru,Bengaluru,CUST002974,Sports,Headphones,4,73342,INR,20,234694.4,Online,Net Banking,0,0,5,0.2,46938.88
TXN0004372,17-12-2024,India,Delhi,Delhi,CUST001871,Food,Microwave,5,27147,INR,20,108588,Retail,Net Banking,0,1,13,0.182,19763.02
TXN0004373,21-06-2025,India,Bengaluru,Bengaluru,CUST002303,Electronics,T-shirt,2,65226,INR,5,123929.4,Online,UPI,0,1,9,0.149,18465.48
TXN0004374,26-02-2022,India,Delhi,Delhi,CUST002596,Toys,Action Figure,6,45604,INR,0,273624,Online,Cash,0,0,11,0.346,94673.9
TXN0004375,12-03-2022,India,Bengaluru,Bengaluru,CUST000058,Beauty,Snacks Pack,2,5297,INR,0,10594,Online,Credit Card,0,1,9,0.322,3411.27
TXN0004376,12-05-2023,India,Jaipur,Jaipur,CUST002873,Electronics,Microwave,9,51819,INR,5,443052.45,Retail,UPI,0,0,11,0.15,66457.87
TXN0004377,17-09-2022,India,Mumbai,Mumbai,CUST002155,Food,Microwave,6,14148,INR,20,67910.4,Online,Credit Card,0,1,6,0.234,15891.03
TXN0004378,13-10-2025,India,Bengaluru,Bengaluru,CUST000605,Electronics,Microwave,5,47170,INR,0,235850,Online,Credit Card,0,0,5,0.076,17924.6
TXN0004379,23-11-2024,India,Pune,Pune,CUST001844,Sports,Sofa,3,91137,INR,5,259740.45,Online,Debit Card,0,1,2,0.274,71168.88
TXN0004380,08-10-2025,India,Delhi,Delhi,CUST001629,Electronics,Action Figure,9,41724,INR,5,356740.2,Retail,PayPal,0,1,14,0.303,108092.28
TXN0004381,06-12-2023,India,Bengaluru,Bengaluru,CUST002574,Sports,Microwave,8,31380,INR,0,251040,Retail,Debit Card,0,0,9,0.19,47697.6
TXN0004382,05-03-2023,India,Hyderabad,Hyderabad,CUST002762,Clothing,Smartphone,3,14168,INR,0,42504,Retail,UPI,0,0,10,0.073,3102.79
TXN0004383,22-05-2022,India,Delhi,Delhi,CUST000934,Clothing,Tennis Racket,1,61083,INR,10,54974.7,Retail,Credit Card,0,1,1,0.225,12369.31
TXN0004384,11-09-2022,India,Mumbai,Mumbai,CUST001282,Sports,Headphones,1,85378,INR,25,64033.5,Retail,UPI,0,1,8,0.066,4226.21
TXN0004385,15-02-2024,India,Lucknow,Lucknow,CUST002421,Electronics,Tennis Racket,8,56646,INR,15,385192.8,Online,Cash,0,0,12,0.295,113631.88
TXN0004386,12-11-2022,India,Delhi,Delhi,CUST000291,Toys,Headphones,7,65951,INR,5,438574.15,Online,Cash,0,0,13,0.226,99117.76
TXN0004387,14-08-2025,India,Chennai,Chennai,CUST000732,Furniture,Tennis Racket,7,5432,INR,5,36122.8,Online,Debit Card,0,1,3,0.311,11234.19
TXN0004388,05-04-2025,India,Kolkata,Kolkata,CUST002202,Furniture,Laptop,3,73477,INR,5,209409.45,Retail,Debit Card,0,1,5,0.164,34343.15
TXN0004389,17-12-2022,India,Mumbai,Mumbai,CUST002400,Furniture,Snacks Pack,6,55094,INR,10,297507.6,Online,UPI,0,1,5,0.125,37188.45
TXN0004390,11-02-2022,India,Chennai,Chennai,CUST001167,Furniture,Sofa,5,93778,INR,0,468890,Online,Cash,0,0,7,0.332,155671.48
TXN0004391,06-02-2023,India,Kolkata,Kolkata,CUST002411,Food,Microwave,5,50921,INR,10,229144.5,Retail,PayPal,0,1,4,0.32,73326.24
TXN0004392,26-01-2023,India,Chennai,Chennai,CUST002775,Furniture,Action Figure,6,85435,INR,0,512610,Online,Cash,0,0,1,0.07,35882.7
TXN0004393,23-01-2023,India,Delhi,Delhi,CUST002289,Food,Microwave,8,70881,INR,15,481990.8,Retail,UPI,0,1,14,0.309,148935.16
TXN0004394,24-01-2025,India,Mumbai,Mumbai,CUST000410,Toys,Headphones,9,50793,INR,25,342852.75,Retail,Cash,0,1,14,0.328,112455.7
TXN0004395,17-09-2024,India,Chennai,Chennai,CUST002194,Furniture,Headphones,5,15554,INR,5,73881.5,Online,Debit Card,0,1,1,0.186,13741.96
TXN0004396,27-06-2022,India,Delhi,Delhi,CUST002040,Sports,T-shirt,7,4354,INR,0,30478,Online,UPI,0,1,11,0.318,9692
TXN0004397,24-01-2024,India,Lucknow,Lucknow,CUST000800,Electronics,T-shirt,1,9903,INR,10,8912.7,Online,Net Banking,0,1,4,0.184,1639.94
TXN0004398,23-03-2024,India,Jaipur,Jaipur,CUST001765,Sports,Snacks Pack,5,20715,INR,25,77681.25,Retail,Net Banking,0,1,2,0.067,5204.64
TXN0004399,03-08-2025,India,Chennai,Chennai,CUST002666,Furniture,Laptop,3,84302,INR,25,189679.5,Online,PayPal,1,1,14,0.214,40591.41
TXN0004400,24-04-2023,India,Bengaluru,Bengaluru,CUST002800,Toys,Sofa,2,86878,INR,25,130317,Online,Net Banking,0,0,11,0.331,43134.93
TXN0004401,12-07-2023,India,Pune,Pune,CUST002619,Toys,T-shirt,3,90493,INR,5,257905.05,Retail,Cash,0,0,2,0.21,54160.06
TXN0004402,14-03-2023,India,Bengaluru,Bengaluru,CUST001343,Electronics,Perfume,9,43568,INR,25,294084,Online,Debit Card,0,0,2,0.092,27055.73
TXN0004403,02-06-2025,India,Lucknow,Lucknow,CUST000861,Sports,Smartphone,9,6427,INR,0,57843,Online,Debit Card,0,1,4,0.182,10527.43
TXN0004404,25-10-2024,India,Ahmedabad,Ahmedabad,CUST002235,Electronics,Snacks Pack,2,10461,INR,0,20922,Online,Cash,0,1,1,0.082,1715.6
TXN0004405,17-02-2024,India,Kolkata,Kolkata,CUST000387,Sports,Sofa,9,55536,INR,5,474832.8,Online,Debit Card,0,0,5,0.226,107312.21
TXN0004406,20-04-2022,India,Chennai,Chennai,CUST000765,Clothing,Smartphone,3,92817,INR,0,278451,Wholesale,UPI,0,1,8,0.237,65992.89
TXN0004407,20-06-2025,India,Mumbai,Mumbai,CUST002826,Toys,Sofa,3,34073,INR,0,102219,Retail,UPI,0,0,2,0.249,25452.53
TXN0004408,20-03-2025,India,Kolkata,Kolkata,CUST001038,Sports,Tennis Racket,5,7020,INR,10,31590,Online,Cash,0,1,13,0.066,2084.94
TXN0004409,03-06-2023,India,Jaipur,Jaipur,CUST000179,Sports,T-shirt,4,72123,INR,10,259642.8,Online,Debit Card,0,1,1,0.304,78931.41
TXN0004410,10-11-2022,India,Ahmedabad,Ahmedabad,CUST001637,Beauty,Snacks Pack,1,56678,INR,0,56678,Online,Cash,0,0,5,0.325,18420.35
TXN0004411,25-03-2024,India,Chennai,Chennai,CUST001963,Sports,Action Figure,1,76794,INR,0,76794,Online,Debit Card,0,1,2,0.136,10443.98
TXN0004412,09-05-2024,India,Jaipur,Jaipur,CUST002161,Beauty,T-shirt,5,84620,INR,15,359635,Retail,Debit Card,0,0,4,0.285,102495.98
TXN0004413,24-07-2025,India,Pune,Pune,CUST001476,Sports,T-shirt,4,21007,INR,0,84028,Online,PayPal,0,1,14,0.195,16385.46
TXN0004414,08-06-2022,India,Delhi,Delhi,CUST001519,Electronics,Action Figure,8,33390,INR,20,213696,Retail,UPI,0,1,4,0.209,44662.46
TXN0004415,27-09-2024,India,Pune,Pune,CUST000830,Toys,T-shirt,2,13046,INR,5,24787.4,Online,UPI,0,0,3,0.123,3048.85
TXN0004416,04-06-2022,India,Chennai,Chennai,CUST001400,Sports,Laptop,8,6686,INR,10,48139.2,Retail,PayPal,0,0,6,0.318,15308.27
TXN0004417,13-07-2024,India,Kolkata,Kolkata,CUST002148,Beauty,Laptop,6,69804,INR,0,418824,Online,UPI,0,1,2,0.338,141562.51
TXN0004418,29-01-2023,India,Mumbai,Mumbai,CUST002366,Beauty,Action Figure,9,13576,INR,0,122184,Online,Credit Card,0,0,11,0.246,30057.26
TXN0004419,31-12-2024,India,Chennai,Chennai,CUST002720,Furniture,Perfume,6,44269,INR,0,265614,Retail,PayPal,0,0,13,0.096,25498.94
TXN0004420,11-10-2023,India,Delhi,Delhi,CUST002651,Toys,Microwave,7,81324,INR,0,569268,Retail,Cash,0,1,11,0.21,119546.28
TXN0004421,21-05-2024,India,Jaipur,Jaipur,CUST000791,Beauty,T-shirt,8,22320,INR,0,178560,Retail,Net Banking,0,0,1,0.141,25176.96
TXN0004422,07-05-2024,India,Ahmedabad,Ahmedabad,CUST001570,Beauty,Microwave,1,40975,INR,25,30731.25,Wholesale,Debit Card,0,1,1,0.185,5685.28
TXN0004423,11-04-2022,India,Bengaluru,Bengaluru,CUST000715,Beauty,Microwave,7,63936,INR,0,447552,Retail,Credit Card,0,0,12,0.252,112783.1
TXN0004424,06-04-2025,India,Pune,Pune,CUST002963,Sports,Smartphone,7,67282,INR,5,447425.3,Online,PayPal,1,0,7,0.071,31767.2
TXN0004425,01-08-2023,India,Pune,Pune,CUST001303,Clothing,Perfume,3,82656,INR,15,210772.8,Wholesale,UPI,0,1,11,0.111,23395.78
TXN0004426,16-08-2024,India,Hyderabad,Hyderabad,CUST002860,Beauty,Headphones,7,92895,INR,0,650265,Online,Cash,0,0,10,0.275,178822.88
TXN0004427,24-01-2024,India,Bengaluru,Bengaluru,CUST001459,Furniture,Perfume,4,7536,INR,5,28636.8,Wholesale,Debit Card,0,0,12,0.061,1746.84
TXN0004428,19-06-2025,India,Jaipur,Jaipur,CUST001130,Toys,Smartphone,6,85215,INR,0,511290,Retail,Debit Card,0,0,5,0.231,118107.99
TXN0004429,13-02-2025,India,Jaipur,Jaipur,CUST000680,Food,Perfume,2,6991,INR,10,12583.8,Online,Credit Card,0,1,14,0.13,1635.89
TXN0004430,29-09-2022,India,Hyderabad,Hyderabad,CUST002545,Toys,Headphones,4,25506,INR,10,91821.6,Online,UPI,0,1,5,0.321,29474.73
TXN0004431,21-08-2025,India,Bengaluru,Bengaluru,CUST000887,Clothing,Perfume,4,37617,INR,0,150468,Retail,Net Banking,0,0,12,0.3,45140.4
TXN0004432,27-11-2024,India,Chennai,Chennai,CUST001224,Furniture,T-shirt,5,44844,INR,10,201798,Retail,Debit Card,0,0,9,0.326,65786.15
TXN0004433,26-11-2023,India,Kolkata,Kolkata,CUST001417,Toys,Laptop,6,45238,INR,0,271428,Retail,UPI,1,1,7,0.078,21171.38
TXN0004434,13-01-2025,India,Jaipur,Jaipur,CUST001400,Electronics,Action Figure,4,57816,INR,10,208137.6,Retail,Credit Card,0,0,9,0.348,72431.88
TXN0004435,21-06-2025,India,Bengaluru,Bengaluru,CUST002062,Furniture,Laptop,6,26209,INR,15,133665.9,Online,Cash,0,0,5,0.093,12430.93
TXN0004436,29-05-2022,India,Jaipur,Jaipur,CUST001776,Food,Tennis Racket,9,7083,INR,0,63747,Online,PayPal,0,1,9,0.311,19825.32
TXN0004437,01-10-2023,India,Kolkata,Kolkata,CUST000826,Clothing,T-shirt,4,9141,INR,10,32907.6,Retail,Cash,0,1,13,0.163,5363.94
TXN0004438,20-07-2024,India,Hyderabad,Hyderabad,CUST002806,Food,Snacks Pack,7,4487,INR,5,29838.55,Retail,Credit Card,0,1,6,0.337,10055.59
TXN0004439,04-09-2025,India,Delhi,Delhi,CUST000063,Sports,T-shirt,7,46188,INR,0,323316,Online,Net Banking,0,1,1,0.05,16165.8
TXN0004440,25-10-2022,India,Delhi,Delhi,CUST001826,Electronics,T-shirt,8,11059,INR,0,88472,Online,Cash,0,0,8,0.257,22737.3
TXN0004441,12-03-2022,India,Delhi,Delhi,CUST001473,Electronics,Tennis Racket,2,872,INR,25,1308,Online,Credit Card,0,0,8,0.349,456.49
TXN0004442,20-08-2023,India,Pune,Pune,CUST002720,Sports,Tennis Racket,1,89942,INR,5,85444.9,Online,Cash,0,1,14,0.258,22044.78
TXN0004443,12-10-2023,India,Hyderabad,Hyderabad,CUST001672,Electronics,Tennis Racket,9,80626,INR,5,689352.3,Retail,Credit Card,0,0,7,0.262,180610.3
TXN0004444,04-10-2022,India,Pune,Pune,CUST000416,Sports,Sofa,9,64507,INR,20,464450.4,Online,Cash,0,1,5,0.25,116112.6
TXN0004445,10-02-2025,India,Bengaluru,Bengaluru,CUST002428,Toys,Action Figure,4,37474,INR,0,149896,Online,Net Banking,0,0,13,0.344,51564.22
TXN0004446,02-09-2024,India,Chennai,Chennai,CUST002283,Sports,Headphones,4,9379,INR,15,31888.6,Online,Credit Card,0,1,6,0.265,8450.48
TXN0004447,29-07-2023,India,Hyderabad,Hyderabad,CUST002582,Sports,Smartphone,3,9295,INR,5,26490.75,Retail,Net Banking,0,0,5,0.199,5271.66
TXN0004448,30-03-2022,India,Bengaluru,Bengaluru,CUST000869,Furniture,Tennis Racket,3,32508,INR,0,97524,Online,Net Banking,0,1,1,0.124,12092.98
TXN0004449,18-03-2022,India,Mumbai,Mumbai,CUST002261,Furniture,Action Figure,5,40755,INR,0,203775,Online,PayPal,0,0,2,0.283,57668.32
TXN0004450,29-04-2022,India,Hyderabad,Hyderabad,CUST000957,Toys,Laptop,5,24021,INR,0,120105,Online,Debit Card,0,1,13,0.098,11770.29
TXN0004451,28-03-2024,India,Lucknow,Lucknow,CUST001181,Beauty,Perfume,4,39731,INR,5,150977.8,Wholesale,Credit Card,1,1,6,0.069,10417.47
TXN0004452,10-10-2022,India,Lucknow,Lucknow,CUST002421,Electronics,Snacks Pack,5,48452,INR,25,181695,Online,Net Banking,0,0,7,0.279,50692.91
TXN0004453,17-08-2022,India,Delhi,Delhi,CUST002277,Food,Sofa,3,82463,INR,10,222650.1,Retail,PayPal,0,1,1,0.161,35846.67
TXN0004454,05-03-2025,India,Pune,Pune,CUST000421,Electronics,Sofa,6,21978,INR,5,125274.6,Retail,Debit Card,0,1,10,0.114,14281.3
TXN0004455,18-02-2023,India,Kolkata,Kolkata,CUST002730,Clothing,Microwave,8,96501,INR,20,617606.4,Online,Debit Card,0,0,8,0.28,172929.79
TXN0004456,03-05-2022,India,Mumbai,Mumbai,CUST000429,Furniture,Perfume,6,43235,INR,0,259410,Online,Net Banking,0,0,6,0.31,80417.1
TXN0004457,30-01-2022,India,Jaipur,Jaipur,CUST000126,Electronics,Smartphone,7,76649,INR,15,456061.55,Retail,PayPal,0,1,5,0.082,37397.05
TXN0004458,18-01-2022,India,Delhi,Delhi,CUST000042,Beauty,Smartphone,8,60116,INR,10,432835.2,Online,UPI,0,1,10,0.174,75313.32
TXN0004459,23-01-2022,India,Delhi,Delhi,CUST001128,Electronics,Sofa,7,33135,INR,5,220347.75,Retail,Credit Card,0,0,3,0.057,12559.82
TXN0004460,27-11-2024,India,Lucknow,Lucknow,CUST001186,Beauty,T-shirt,5,32207,INR,0,161035,Online,Credit Card,0,0,5,0.298,47988.43
TXN0004461,25-06-2025,India,Lucknow,Lucknow,CUST002422,Furniture,Snacks Pack,6,40708,INR,0,244248,Online,UPI,1,1,5,0.052,12700.9
TXN0004462,16-10-2025,India,Chennai,Chennai,CUST001267,Furniture,Microwave,6,17989,INR,10,97140.6,Online,Credit Card,0,0,9,0.167,16222.48
TXN0004463,16-02-2025,India,Delhi,Delhi,CUST002122,Beauty,Microwave,9,53112,INR,5,454107.6,Online,PayPal,0,1,11,0.321,145768.54
TXN0004464,25-08-2024,India,Lucknow,Lucknow,CUST001999,Sports,Snacks Pack,5,71773,INR,0,358865,Online,Net Banking,0,0,9,0.225,80744.62
TXN0004465,05-04-2023,India,Hyderabad,Hyderabad,CUST002715,Toys,Smartphone,4,12061,INR,0,48244,Online,Debit Card,0,1,8,0.291,14039
TXN0004466,15-03-2022,India,Kolkata,Kolkata,CUST000080,Clothing,Snacks Pack,2,38197,INR,0,76394,Online,Debit Card,0,0,12,0.09,6875.46
TXN0004467,06-08-2023,India,Lucknow,Lucknow,CUST002410,Sports,Perfume,4,65165,INR,5,247627,Online,UPI,0,0,7,0.084,20800.67
TXN0004468,30-09-2022,India,Lucknow,Lucknow,CUST001706,Toys,Sofa,2,44353,INR,15,75400.1,Online,Net Banking,0,0,14,0.156,11762.42
TXN0004469,10-09-2025,India,Bengaluru,Bengaluru,CUST000794,Sports,Microwave,7,17766,INR,5,118143.9,Online,Net Banking,0,0,11,0.252,29772.26
TXN0004470,17-10-2025,India,Delhi,Delhi,CUST002356,Furniture,Laptop,6,92188,INR,0,553128,Online,Debit Card,0,1,14,0.099,54759.67
TXN0004471,05-08-2024,India,Hyderabad,Hyderabad,CUST001971,Beauty,Microwave,6,66712,INR,20,320217.6,Online,Cash,0,0,13,0.07,22415.23
TXN0004472,10-03-2025,India,Delhi,Delhi,CUST001341,Furniture,Headphones,1,62625,INR,5,59493.75,Online,Cash,1,0,14,0.343,20406.36
TXN0004473,07-01-2022,India,Chennai,Chennai,CUST000418,Electronics,Headphones,3,25584,INR,20,61401.6,Online,PayPal,1,1,7,0.137,8412.02
TXN0004474,29-12-2023,India,Kolkata,Kolkata,CUST002153,Food,Headphones,2,37448,INR,10,67406.4,Online,Credit Card,0,1,6,0.237,15975.32
TXN0004475,16-05-2023,India,Ahmedabad,Ahmedabad,CUST000459,Clothing,Headphones,4,22006,INR,5,83622.8,Retail,PayPal,0,1,13,0.248,20738.45
TXN0004476,27-12-2024,India,Mumbai,Mumbai,CUST002051,Food,Microwave,9,58785,INR,0,529065,Online,Credit Card,0,0,14,0.062,32802.03
TXN0004477,06-03-2023,India,Pune,Pune,CUST000487,Clothing,Tennis Racket,8,68104,INR,30,381382.4,Online,PayPal,0,0,5,0.22,83904.13
TXN0004478,01-07-2023,India,Hyderabad,Hyderabad,CUST002713,Electronics,Laptop,1,90928,INR,30,63649.6,Retail,Credit Card,0,0,3,0.11,7001.46
TXN0004479,29-01-2022,India,Bengaluru,Bengaluru,CUST000705,Toys,Tennis Racket,7,40434,INR,0,283038,Online,Net Banking,0,1,13,0.077,21793.93
TXN0004480,11-10-2025,India,Lucknow,Lucknow,CUST002304,Beauty,Smartphone,1,11453,INR,15,9735.05,Retail,Debit Card,0,1,14,0.169,1645.22
TXN0004481,23-11-2024,India,Lucknow,Lucknow,CUST002508,Sports,Perfume,9,31401,INR,0,282609,Wholesale,Net Banking,0,0,14,0.288,81391.39
TXN0004482,07-07-2025,India,Lucknow,Lucknow,CUST002938,Beauty,Perfume,9,97982,INR,10,793654.2,Retail,UPI,0,1,4,0.341,270636.08
TXN0004483,11-05-2024,India,Mumbai,Mumbai,CUST000233,Beauty,Snacks Pack,3,35695,INR,10,96376.5,Retail,Debit Card,0,0,6,0.199,19178.92
TXN0004484,29-08-2025,India,Delhi,Delhi,CUST001317,Electronics,Tennis Racket,2,73299,INR,30,102618.6,Online,PayPal,0,0,7,0.316,32427.48
TXN0004485,26-09-2025,India,Mumbai,Mumbai,CUST001402,Sports,T-shirt,8,57788,INR,0,462304,Online,Debit Card,0,1,2,0.334,154409.54
TXN0004486,26-03-2023,India,Bengaluru,Bengaluru,CUST001618,Food,Tennis Racket,6,16917,INR,10,91351.8,Online,Debit Card,0,1,3,0.183,16717.38
TXN0004487,10-10-2024,India,Mumbai,Mumbai,CUST002703,Toys,Perfume,3,2513,INR,0,7539,Online,Debit Card,0,1,7,0.094,708.67
TXN0004488,17-09-2023,India,Lucknow,Lucknow,CUST002182,Furniture,T-shirt,5,34291,INR,0,171455,Online,Credit Card,0,1,10,0.143,24518.06
TXN0004489,26-10-2024,India,Kolkata,Kolkata,CUST002701,Sports,Perfume,9,39206,INR,0,352854,Online,Debit Card,0,1,7,0.166,58573.76
TXN0004490,02-12-2022,India,Lucknow,Lucknow,CUST001612,Sports,Smartphone,8,72793,INR,15,494992.4,Retail,Net Banking,0,0,8,0.186,92068.59
TXN0004491,19-06-2024,India,Hyderabad,Hyderabad,CUST002938,Beauty,Laptop,2,79761,INR,25,119641.5,Online,Debit Card,0,1,9,0.243,29072.88
TXN0004492,28-01-2023,India,Mumbai,Mumbai,CUST001098,Furniture,Microwave,4,68282,INR,0,273128,Online,UPI,0,1,9,0.244,66643.23
TXN0004493,03-07-2023,India,Mumbai,Mumbai,CUST001147,Food,Sofa,9,37027,INR,0,333243,Online,Cash,0,1,11,0.213,70980.76
TXN0004494,27-04-2023,India,Chennai,Chennai,CUST002202,Furniture,Snacks Pack,8,85793,INR,0,686344,Retail,Net Banking,0,0,13,0.118,80988.59
TXN0004495,27-02-2023,India,Chennai,Chennai,CUST002459,Furniture,T-shirt,3,20532,INR,5,58516.2,Online,Net Banking,0,0,1,0.159,9304.08
TXN0004496,16-06-2025,India,Ahmedabad,Ahmedabad,CUST001558,Sports,Sofa,2,90905,INR,25,136357.5,Online,Net Banking,0,0,1,0.174,23726.2
TXN0004497,27-06-2025,India,Lucknow,Lucknow,CUST000609,Furniture,Laptop,4,87576,INR,0,350304,Online,PayPal,0,1,6,0.249,87225.7
TXN0004498,04-09-2022,India,Pune,Pune,CUST001643,Electronics,Action Figure,2,37202,INR,20,59523.2,Wholesale,Credit Card,0,1,12,0.092,5476.13
TXN0004499,06-07-2023,India,Pune,Pune,CUST000080,Food,Snacks Pack,7,53487,INR,5,355688.55,Retail,PayPal,0,0,1,0.122,43394
TXN0004500,05-03-2022,India,Jaipur,Jaipur,CUST001729,Toys,Smartphone,6,30771,INR,0,184626,Online,UPI,0,0,9,0.135,24924.51
TXN0004501,05-01-2024,India,Ahmedabad,Ahmedabad,CUST002603,Furniture,Sofa,1,2697,INR,0,2697,Retail,Debit Card,0,0,1,0.206,555.58
TXN0004502,19-02-2025,India,Bengaluru,Bengaluru,CUST002281,Beauty,Microwave,2,3505,INR,0,7010,Online,UPI,0,0,5,0.277,1941.77
TXN0004503,05-10-2023,India,Chennai,Chennai,CUST002286,Beauty,Laptop,8,92350,INR,0,738800,Online,Debit Card,0,1,1,0.303,223856.4
TXN0004504,22-02-2025,India,Ahmedabad,Ahmedabad,CUST002113,Sports,Headphones,8,17158,INR,30,96084.8,Online,Credit Card,0,0,11,0.273,26231.15
TXN0004505,17-10-2025,India,Kolkata,Kolkata,CUST000779,Food,Snacks Pack,6,93481,INR,15,476753.1,Online,Cash,1,1,14,0.274,130630.35
TXN0004506,25-11-2024,India,Kolkata,Kolkata,CUST002686,Sports,Perfume,7,28221,INR,25,148160.25,Wholesale,Credit Card,1,0,5,0.122,18075.55
TXN0004507,18-04-2022,India,Ahmedabad,Ahmedabad,CUST002902,Electronics,Headphones,2,66090,INR,0,132180,Online,UPI,0,0,4,0.315,41636.7
TXN0004508,05-07-2022,India,Ahmedabad,Ahmedabad,CUST002026,Furniture,Headphones,1,99785,INR,5,94795.75,Online,Credit Card,0,1,6,0.066,6256.52
TXN0004509,07-09-2023,India,Hyderabad,Hyderabad,CUST001603,Toys,T-shirt,6,25519,INR,25,114835.5,Online,PayPal,1,1,8,0.212,24345.13
TXN0004510,19-01-2022,India,Jaipur,Jaipur,CUST002271,Electronics,Headphones,3,99700,INR,10,269190,Online,UPI,0,0,9,0.077,20727.63
TXN0004511,30-06-2024,India,Chennai,Chennai,CUST000761,Food,Sofa,1,83960,INR,0,83960,Online,UPI,0,0,5,0.23,19310.8
TXN0004512,04-04-2022,India,Lucknow,Lucknow,CUST000826,Clothing,Smartphone,1,30296,INR,0,30296,Retail,UPI,0,1,8,0.064,1938.94
TXN0004513,10-10-2025,India,Mumbai,Mumbai,CUST002827,Beauty,Action Figure,3,77993,INR,5,222280.05,Retail,PayPal,0,0,6,0.242,53791.77
TXN0004514,08-05-2022,India,Lucknow,Lucknow,CUST000562,Furniture,Laptop,7,94098,INR,0,658686,Online,Credit Card,1,0,8,0.06,39521.16
TXN0004515,11-11-2022,India,Delhi,Delhi,CUST002670,Furniture,Microwave,2,44040,INR,20,70464,Retail,Cash,0,0,5,0.1,7046.4
TXN0004516,17-01-2023,India,Mumbai,Mumbai,CUST002917,Food,Sofa,4,48188,INR,15,163839.2,Online,Debit Card,0,1,8,0.276,45219.62
TXN0004517,19-06-2025,India,Chennai,Chennai,CUST000200,Food,T-shirt,4,59374,INR,0,237496,Online,Cash,0,1,6,0.141,33486.94
TXN0004518,21-03-2025,India,Jaipur,Jaipur,CUST001487,Sports,Headphones,6,99436,INR,0,596616,Retail,Debit Card,0,0,14,0.315,187934.04
TXN0004519,26-05-2023,India,Hyderabad,Hyderabad,CUST001014,Sports,Snacks Pack,7,64295,INR,20,360052,Online,Credit Card,0,0,9,0.079,28444.11
TXN0004520,17-04-2023,India,Hyderabad,Hyderabad,CUST000030,Sports,Laptop,2,29798,INR,5,56616.2,Online,UPI,0,1,4,0.209,11832.79
TXN0004521,09-07-2025,India,Hyderabad,Hyderabad,CUST001119,Electronics,Sofa,1,33136,INR,0,33136,Online,Debit Card,0,0,1,0.328,10868.61
TXN0004522,31-01-2024,India,Mumbai,Mumbai,CUST000361,Sports,Snacks Pack,6,93289,INR,20,447787.2,Retail,Debit Card,0,0,1,0.174,77914.97
TXN0004523,03-12-2023,India,Mumbai,Mumbai,CUST000403,Beauty,Perfume,3,16868,INR,10,45543.6,Online,Credit Card,0,0,3,0.148,6740.45
TXN0004524,19-05-2023,India,Bengaluru,Bengaluru,CUST001585,Electronics,Action Figure,6,70989,INR,0,425934,Online,Net Banking,0,1,5,0.34,144817.56
TXN0004525,03-01-2024,India,Kolkata,Kolkata,CUST001250,Food,Headphones,2,5096,INR,10,9172.8,Online,Debit Card,0,1,10,0.177,1623.59
TXN0004526,13-09-2022,India,Delhi,Delhi,CUST000589,Beauty,Headphones,7,34469,INR,5,229218.85,Wholesale,Credit Card,0,0,4,0.26,59596.9
TXN0004527,19-10-2022,India,Mumbai,Mumbai,CUST000113,Food,Smartphone,8,25657,INR,0,205256,Retail,Cash,0,1,12,0.326,66913.46
TXN0004528,01-08-2025,India,Jaipur,Jaipur,CUST002298,Sports,Smartphone,5,75971,INR,10,341869.5,Online,Net Banking,0,1,13,0.053,18119.08
TXN0004529,10-03-2025,India,Mumbai,Mumbai,CUST001469,Electronics,T-shirt,9,41184,INR,5,352123.2,Retail,Cash,0,1,10,0.221,77819.23
TXN0004530,22-06-2024,India,Chennai,Chennai,CUST000462,Sports,Action Figure,6,97889,INR,5,557967.3,Online,UPI,0,1,10,0.264,147303.37
TXN0004531,05-08-2025,India,Jaipur,Jaipur,CUST002590,Electronics,Snacks Pack,3,27669,INR,0,83007,Retail,UPI,0,1,8,0.176,14609.23
TXN0004532,02-02-2024,India,Lucknow,Lucknow,CUST000071,Electronics,Microwave,2,6250,INR,10,11250,Wholesale,Debit Card,0,0,8,0.252,2835
TXN0004533,06-05-2024,India,Delhi,Delhi,CUST001274,Clothing,Perfume,7,27000,INR,5,179550,Retail,Cash,0,1,2,0.292,52428.6
TXN0004534,24-05-2022,India,Lucknow,Lucknow,CUST001218,Electronics,Action Figure,1,86040,INR,15,73134,Retail,Net Banking,0,1,5,0.145,10604.43
TXN0004535,26-03-2022,India,Bengaluru,Bengaluru,CUST001315,Furniture,Sofa,1,74020,INR,10,66618,Retail,PayPal,0,1,6,0.147,9792.85
